pid,housing,log_consumption,log_liq_wealth,log_housing_wealth,log_income,age,age_sq,cons
656030,1,9.5520926,5.2611618,7.6811419,10.446276,24,576,1
656033,0,7.9895668,4.7309837,0,5.1780748,25,625,1
660030,0,9.5345078,5.5998878,0,10.802039,24,576,1
664030,0,8.6544294,7.0904403,0,9.9018555,22,484,1
664033,1,8.587842,5.1364489,8.9001656,9.8791265,25,625,1
664035,0,8.5056715,4.0080447,0,9.2607203,22,484,1
664036,0,10.363987,5.647274,0,9.544652,23,529,1
664182,0,9.7146921,7.3402495,0,11.463776,26,676,1
672030,0,9.4357271,3.2667778,0,10.468281,24,576,1
672172,1,9.7341394,11.605039,8.5698433,10.163988,23,529,1
672180,0,10.178718,1.6573348,0,10.842549,22,484,1
673175,0,8.7888107,1.9748821,0,10.860292,24,576,1
673177,0,9.5266609,6.4926386,0,10.80617,28,784,1
673178,0,10.17621,6.1436238,0,10.219105,25,625,1
677032,0,8.1802015,-3.6094632,0,8.4792061,22,484,1
686030,0,9.654603,5.0607758,0,11.12478,29,841,1
691030,0,8.7489958,3.5957122,0,9.6144829,23,529,1
691033,0,9.9122,4.3524518,0,10.420273,23,529,1
691179,1,9.2516279,-2.5867782,9.1263847,10.807423,27,729,1
692176,1,9.385006,6.2368331,9.366416,10.931574,25,625,1
692177,1,9.8385448,7.2278199,7.6683769,11.46011,30,900,1
698030,0,9.1853113,7.3010755,0,10.348246,26,676,1
698032,1,9.5995159,-.87586361,9.3985004,10.418918,23,529,1
698033,0,8.7867298,-2.5867782,0,9.913312,28,784,1
698035,1,9.0786572,-1.4643073,8.8635435,10.620706,22,484,1
698178,0,9.6818867,7.003777,0,10.475945,24,576,1
699031,0,8.2241621,2.4577405,0,9.4993172,28,784,1
699189,0,9.1021233,1.6573348,0,9.6933842,25,625,1
700031,0,8.5365696,3.1937921,0,9.1823978,22,484,1
702031,0,9.0555658,3.827631,0,8.8626575,23,529,1
702173,0,9.8920794,9.1363277,0,9.6323643,30,900,1
706176,0,9.8759422,-1.4643073,0,10.967902,27,729,1
706180,0,10.202519,8.0667763,0,10.772628,24,576,1
709032,0,8.8109531,3.5782945,0,10.500714,22,484,1
709035,1,9.739583,-.36275294,7.5816441,10.498427,28,784,1
709181,0,8.8395262,1.1637111,0,11.237696,25,625,1
709182,0,10.038694,5.7401376,0,11.274814,25,625,1
709190,0,9.5495348,7.1379132,0,10.718492,28,784,1
709191,1,9.7226114,4.7756538,6.5825291,10.63553,26,676,1
709206,0,9.2176218,-.22980933,0,10.014389,22,484,1
712034,1,9.9814367,7.2785158,8.153966,11.924894,22,484,1
712173,0,10.039464,5.0905466,0,9.9850464,29,841,1
712174,1,10.053244,6.0974092,7.1131582,11.098931,29,841,1
713031,0,9.6500769,1.1637111,0,11.167378,27,729,1
713185,1,10.370364,5.627099,6.8910604,10.918893,27,729,1
717031,0,8.8182678,5.6736202,0,9.810257,24,576,1
717179,1,9.5624218,7.128581,8.9499264,11.118088,29,841,1
719030,1,9.937314,5.7324595,7.738358,10.773129,28,784,1
722032,0,9.6886148,7.7525468,0,11.499513,22,484,1
722179,0,9.5520792,7.9128766,0,8.7190056,25,625,1
725030,0,10.326035,10.135949,0,11.374722,30,900,1
725178,0,9.5805178,4.497961,0,10.317415,25,625,1
728030,0,10.495824,9.2876921,0,11.049405,25,625,1
728184,0,9.2180357,6.3445845,0,11.061131,29,841,1
729030,0,9.9001923,8.0350447,0,11.121978,25,625,1
729036,0,9.0485258,5.014595,0,10.256931,23,529,1
729037,0,9.3234491,6.9998674,0,10.144185,24,576,1
729038,0,9.1501875,1.9282904,0,9.4193878,22,484,1
729172,0,8.4298544,-.60106236,0,7.6877327,22,484,1
731031,0,10.909523,9.403717,0,9.7668867,26,676,1
731032,0,9.2221994,-.85637671,0,9.1890097,26,676,1
734030,0,9.2157841,-1.9121432,0,10.343833,22,484,1
736030,0,8.7506847,4.0656633,0,9.7954769,26,676,1
738030,0,10.489496,4.9670653,0,9.92449,27,729,1
749178,0,9.142292,-1.1907563,0,9.9772434,25,625,1
749182,1,9.4283037,5.9918275,8.9848499,10.499466,23,529,1
749184,1,9.7195082,8.1784029,9.8934002,11.587534,30,900,1
749186,0,9.5351944,6.5227432,0,12.140907,25,625,1
750030,1,9.7627459,6.5161786,9.1848383,10.753772,28,784,1
750031,0,8.3573284,-.67764574,0,9.1065884,23,529,1
750172,0,10.398362,-1.3830824,0,9.3659611,23,529,1
751034,1,9.3313103,5.8956213,8.278758,10.374807,26,676,1
751178,1,9.2016249,-1.1712694,-.98751682,10.261274,27,729,1
751183,0,9.5053244,3.8711209,0,8.7873392,25,625,1
751186,0,9.6431208,3.8856316,0,10.156812,26,676,1
751188,0,10.619237,6.1424456,0,10.281941,27,729,1
751189,0,10.072216,8.6308851,0,11.066567,27,729,1
759030,0,8.6170473,-3.794209,0,8.0609989,23,529,1
759031,1,9.0147829,6.4059405,9.222024,10.319972,26,676,1
760172,0,8.7630959,6.3404217,0,10.458945,24,576,1
762177,0,10.525332,5.0160851,0,9.4014196,23,529,1
769176,0,10.37003,7.7126141,0,11.629777,30,900,1
769185,1,9.6861439,6.9699297,9.7313423,10.924495,25,625,1
773031,0,9.7001362,1.5716157,0,10.138738,23,529,1
773035,0,9.5830479,12.125185,0,10.73604,22,484,1
773175,0,9.3769989,6.9998674,0,10.465665,25,625,1
773177,0,9.8653622,7.6663914,0,11.165136,28,784,1
775174,0,8.6771822,2.2862258,0,9.6129093,28,784,1
777030,0,8.945014,4.5640941,0,9.1249695,22,484,1
777031,1,9.0804749,8.212224,9.3746233,11.306206,25,625,1
777179,1,9.5304537,7.287756,11.029368,11.817819,28,784,1
779030,0,8.4129229,7.4457145,0,10.351512,24,576,1
779034,0,8.8655834,6.8221259,0,9.5692148,22,484,1
779036,0,9.5908661,6.624033,0,10.171245,24,576,1
779038,0,9.3789797,7.9357567,0,10.146606,22,484,1
780032,0,9.0955315,8.9875603,0,10.499466,29,841,1
780172,1,9.4723501,6.2060237,8.373908,10.860026,29,841,1
780173,1,9.7120485,5.7680669,-2.8892651,10.593502,29,841,1
782171,0,9.313983,5.1364489,0,11.112103,24,576,1
782172,1,10.118286,6.5765033,9.3455334,10.279723,30,900,1
783172,1,9.9048834,8.4934254,9.7966089,10.796591,28,784,1
789030,0,10.474853,8.6280155,0,11.562692,24,576,1
796032,0,10.012352,7.0760241,0,11.0463,27,729,1
796034,0,8.5418406,6.1597333,0,10.092383,22,484,1
798174,0,8.4263048,5.3453937,0,10.291833,23,529,1
798176,0,9.5020208,5.9467921,0,10.620084,28,784,1
808031,0,9.5062084,5.0393119,0,9.906848,24,576,1
809170,0,9.8692141,-.85637671,0,10.991131,28,784,1
814173,1,10.795929,8.2225504,10.374282,11.020775,26,676,1
817031,1,9.4818811,5.2597346,6.8198047,10.015862,27,729,1
818030,0,9.6961412,6.778676,0,9.655983,24,576,1
819031,0,10.114416,5.9539552,0,9.161191,28,784,1
819176,0,9.491272,8.4838972,0,10.006068,25,625,1
821173,0,8.865695,7.3211665,0,10.300642,29,841,1
823030,1,9.687088,5.5693626,9.4317389,11.20052,27,729,1
823179,0,9.3531475,6.8412585,0,10.490669,26,676,1
826030,1,9.1375637,-.85637671,8.0950336,10.459471,29,841,1
826177,1,10.260906,3.9483783,7.5765915,11.066778,23,529,1
826178,0,10.036105,-.7262302,0,11.954939,26,676,1
828030,0,9.0404501,4.9670653,0,10.217203,30,900,1
830030,0,7.0055723,1.4190254,0,9.2910786,22,484,1
832176,0,9.6826782,7.88622,0,11.37363,28,784,1
833032,0,9.5978289,3.164001,0,11.041223,29,841,1
833189,0,9.0526304,7.2377434,0,9.6573019,25,625,1
833196,1,9.524087,6.1926913,5.2239799,10.98498,25,625,1
834031,0,9.6003227,-1.1712694,0,10.045064,29,841,1
835179,1,10.466407,8.5086098,9.0025167,12.22394,29,841,1
840031,0,10.469971,2.1050286,0,10.247924,30,900,1
840032,0,9.823657,4.3098626,0,12.09691,24,576,1
840036,0,10.94076,2.2897747,0,11.183061,23,529,1
840038,0,10.105623,2.4199212,0,6.7405238,23,529,1
840196,0,10.647146,2.0682735,0,11.284801,28,784,1
843030,1,9.9278879,5.2816806,8.4762278,10.682175,27,729,1
844030,0,9.5151701,8.4902601,0,11.350937,29,841,1
844031,1,9.5751419,3.7338355,8.8937149,10.905226,22,484,1
846030,0,9.9338045,6.3627095,0,10.109909,22,484,1
846032,0,10.447335,8.6176929,0,11.688484,23,529,1
846035,0,9.6114588,4.9828668,0,10.481362,23,529,1
846039,0,9.8296795,10.974156,0,11.415111,22,484,1
848173,0,10.096553,10.541241,0,10.983862,22,484,1
848174,0,9.4619017,5.8842554,0,10.268625,27,729,1
855031,0,9.041646,5.6919441,0,9.8643007,23,529,1
855032,0,9.0849295,5.3372836,0,8.2816629,23,529,1
855033,0,9.2181797,5.91289,0,9.2047281,24,576,1
856178,1,10.027206,5.0305009,8.7217312,10.770134,27,729,1
856182,0,9.6548367,7.0607796,0,11.449347,30,900,1
859030,0,9.5023088,3.9318886,0,10.598685,24,576,1
863032,1,9.759757,7.5931845,10.2314,10.593476,25,625,1
866032,0,9.9230404,5.7998042,0,10.443416,25,625,1
866172,0,9.4219818,2.2332625,0,10.999166,24,576,1
869031,1,9.7829475,6.3134685,7.6532693,10.898048,24,576,1
875032,0,9.2941561,4.7281256,0,9.4953232,24,576,1
875180,0,9.1722012,3.827631,0,10.079719,29,841,1
876030,0,9.302413,6.4256067,0,10.427382,25,625,1
876031,0,9.0127373,5.541048,0,9.9227152,23,529,1
878030,1,9.8831844,5.5180697,7.9654012,10.944539,30,900,1
878031,0,9.4830847,6.1908412,0,10.311535,29,841,1
880030,0,8.9444714,7.3343592,0,10.079008,25,625,1
880031,1,9.4649172,7.3343592,11.899132,10.671239,22,484,1
880185,1,9.7340002,7.88622,10.236891,11.157262,28,784,1
881171,0,9.7628136,8.0391417,0,10.876914,27,729,1
885030,0,8.890584,4.8161683,0,10.105299,24,576,1
891178,1,10.702245,6.5936818,11.363158,10.915277,26,676,1
892030,1,9.4022799,4.9670653,8.2957115,9.9216042,28,784,1
893030,0,9.9455824,-1.9974837,0,10.387554,27,729,1
894171,1,9.3288984,6.0548711,7.7750478,10.509325,27,729,1
894172,1,9.4623814,4.3971219,8.3522806,11.047243,30,900,1
894173,1,9.2719231,4.9987974,7.6298485,10.680041,26,676,1
897033,0,9.0461903,-.76298529,0,9.4280252,24,576,1
897175,1,9.5447531,6.726253,6.5304055,11.024076,27,729,1
897180,0,9.5710564,6.1303864,0,10.274178,25,625,1
898030,0,8.5391169,4.3653898,0,9.942687,25,625,1
899033,0,8.654748,7.1093655,0,10.067299,22,484,1
899180,0,9.8127279,8.3401022,0,10.408442,29,841,1
899184,1,9.4201403,7.4807549,6.0937557,10.834334,29,841,1
906171,0,9.7418032,7.0964866,0,11.448584,30,900,1
907031,1,10.295686,4.5640941,7.8006058,9.6804953,25,625,1
908031,0,8.9592447,2.3670435,0,6.180542,24,576,1
908032,0,9.1312885,3.1467135,0,10.49033,23,529,1
908033,0,8.6890535,5.2572408,0,9.6455641,24,576,1
908178,0,9.8180799,8.1428986,0,11.274026,25,625,1
909030,0,9.6576452,3.703975,0,10.059645,22,484,1
909031,0,9.8224382,-3.794209,0,8.2490511,22,484,1
910030,1,9.8227711,4.6132836,3.7432387,10.191075,25,625,1
910031,1,9.0316582,4.3973994,4.6942158,9.801548,23,529,1
910033,0,9.5665474,5.1483788,0,10.024835,28,784,1
910179,1,9.8628225,8.0114689,9.0806694,11.163333,25,625,1
910180,0,9.6786146,4.6972823,0,11.256591,25,625,1
910181,0,9.0201912,7.405333,0,10.842568,24,576,1
912030,0,9.9809618,1.1041327,0,11.159192,23,529,1
913031,0,8.5306005,5.1692381,0,8.9043741,22,484,1
915030,0,8.3195305,.066675149,0,8.6896105,24,576,1
915031,0,10.298662,9.4691811,0,11.602083,25,625,1
915032,0,9.8603163,6.6252456,0,10.385939,23,529,1
915033,0,7.1550093,2.278688,0,6.8979974,22,484,1
915035,0,8.6618929,5.2690196,0,8.965064,23,529,1
916031,0,9.1858864,7.0268764,0,9.5120554,24,576,1
916032,0,9.5551319,6.836256,0,10.752781,23,529,1
916202,0,9.6792498,.16630836,0,10.514811,30,900,1
916203,0,9.5736713,9.4299793,0,10.415052,26,676,1
921178,0,9.4905214,7.2457962,0,10.990634,23,529,1
921180,1,10.208155,10.118567,9.9736233,11.701822,30,900,1
922031,0,8.6843433,8.9431114,0,10.01869,23,529,1
922173,1,9.5924129,6.7167649,9.8953114,10.94599,29,841,1
930171,0,9.3672581,4.8958883,0,10.158453,23,529,1
930172,0,9.0909519,.085083447,0,9.7824659,23,529,1
931031,0,9.524477,6.6679749,0,10.975056,28,784,1
931172,1,10.042464,6.3202462,7.9896722,10.488246,29,841,1
934178,0,9.545681,7.7201514,0,10.575157,26,676,1
934179,1,9.9829645,4.381947,7.691009,11.058281,27,729,1
934180,0,9.9568338,3.8862965,0,10.443935,25,625,1
935031,0,9.9196959,8.234683,0,10.339293,22,484,1
935183,1,9.7585268,8.0413313,11.383266,10.961976,25,625,1
935184,0,9.0036974,7.6358662,0,9.9757261,22,484,1
937030,0,9.2091551,7.6376557,0,10.420243,25,625,1
939030,1,9.2841053,2.1536546,9.3943233,9.909976,28,784,1
939173,1,9.7365808,6.7905569,9.0921288,11.347533,27,729,1
941032,0,8.7104816,6.9931669,0,9.725771,23,529,1
941034,1,9.549448,9.3786087,9.2932796,11.405064,25,625,1
941185,1,10.293263,9.1388416,9.32446,11.46636,24,576,1
941193,0,9.922925,7.7092991,0,11.127953,27,729,1
947030,1,9.04632,-.76298529,8.0998402,10.287563,28,784,1
948030,0,9.2744207,3.0699453,0,10.091323,25,625,1
948031,0,10.115908,4.6103902,0,9.5764236,23,529,1
948032,0,8.6541367,.65207094,0,10.09141,25,625,1
951030,0,9.1717148,4.896296,0,10.275716,28,784,1
951031,0,9.6712589,6.4856534,0,9.8063288,23,529,1
951171,1,9.741292,8.6240377,8.4946184,11.44733,27,729,1
952031,0,10.23308,6.3957419,0,9.8745279,23,529,1
952032,0,9.3549919,5.1066575,0,9.5353575,24,576,1
958030,1,9.4557543,5.5965734,5.2661576,10.237341,26,676,1
961030,0,9.4909115,6.2024632,0,8.8323345,28,784,1
961031,1,9.1140432,-.85637671,8.5650368,9.6745176,26,676,1
961033,1,9.0971432,3.915983,7.4087987,10.240237,23,529,1
961035,0,9.1853476,5.4372392,0,9.9793787,22,484,1
963030,1,9.9968987,5.3352699,8.086607,10.695365,29,841,1
963031,0,9.4060125,4.3373542,0,10.233432,29,841,1
964032,0,9.4772444,-1.5972509,0,9.4615488,22,484,1
964034,0,7.7672577,1.7902784,0,10.205605,22,484,1
964036,0,8.9702559,-.14858441,0,8.5969496,22,484,1
967031,0,8.2268391,5.181119,0,8.466464,22,484,1
967176,1,9.5213642,9.5804577,9.7545967,11.143341,27,729,1
970172,1,9.6942673,4.6972823,7.1835485,10.991483,26,676,1
976182,1,9.6460238,9.1089401,9.8247137,11.626532,26,676,1
980030,0,9.8559704,5.9323754,0,10.027175,25,625,1
982032,0,9.1892757,5.1483788,0,10.900304,23,529,1
984030,0,10.482171,7.7992234,0,10.576332,28,784,1
984176,0,9.8385201,9.7788801,0,11.321071,28,784,1
988030,0,9.7611179,5.3122058,0,10.172897,27,729,1
988031,0,9.5281076,6.6679749,0,10.663184,25,625,1
988032,0,9.731781,6.6126957,0,9.2182474,26,676,1
990030,0,9.0741224,1.1873364,0,6.694736,25,625,1
990031,0,8.4390879,-3.924356,0,10.227899,26,676,1
991032,0,9.4862385,5.2986803,0,9.9675865,27,729,1
991172,1,8.9573193,6.0656781,7.8314056,11.210056,28,784,1
999174,0,9.3246469,7.7092991,0,9.9123926,24,576,1
1000030,0,9.5380917,8.9485111,0,10.320449,25,625,1
1000031,0,8.6436386,7.823709,0,9.9291754,22,484,1
1000033,0,9.6992035,7.6507702,0,9.7640848,22,484,1
1000034,0,8.7385893,6.3106303,0,9.724124,22,484,1
1012171,0,9.4569197,8.2507801,0,10.187195,27,729,1
1012172,0,9.4722719,7.9036798,0,10.626257,25,625,1
1012173,1,10.406939,10.652951,12.385566,11.432224,29,841,1
1013031,1,9.0881901,3.1215456,8.7868366,10.061448,24,576,1
1028037,0,9.1102667,.46974942,0,9.3851328,23,529,1
1028039,1,9.0035505,5.841526,9.9090872,10.494839,25,625,1
1028190,0,8.6198454,5.6195607,0,9.3596582,27,729,1
1028191,0,8.7184582,9.0147715,0,11.060476,24,576,1
1033030,0,9.3572617,5.2998061,0,10.777718,26,676,1
1033171,1,9.8547182,6.535511,8.9525118,10.59994,29,841,1
1034030,0,9.3970757,7.1698856,0,10.556747,27,729,1
1036030,0,9.0736017,7.2494483,0,11.017245,28,784,1
1036031,0,8.6663342,4.6718454,0,9.8919182,23,529,1
1037033,1,9.0132008,8.1180782,11.772542,10.287867,28,784,1
1037036,0,6.9603543,-.14858441,0,8.9299078,25,625,1
1037180,0,10.087392,10.616221,0,11.360943,25,625,1
1037190,1,9.7415257,5.6526747,-1.8607005,10.361922,25,625,1
1038030,1,9.8493633,9.1388416,.096566275,11.566765,29,841,1
1038031,0,8.7219124,7.8606906,0,10.375326,25,625,1
1038175,1,8.9249926,6.5053263,7.4608183,10.521358,25,625,1
1043031,0,9.0015087,-1.5972509,0,7.5568714,27,729,1
1043033,0,8.8923435,5.0160851,0,9.9406824,25,625,1
1043036,0,7.5494485,-.22980933,0,8.8637123,23,529,1
1047181,0,9.9348526,8.0566244,0,11.233461,25,625,1
1048031,0,9.7389364,.82933134,0,9.7260637,24,576,1
1048184,0,9.4737854,5.0755367,0,10.025454,22,484,1
1048185,0,9.3515797,6.4571319,0,10.769705,27,729,1
1048193,0,9.501668,1.6573348,0,8.9663363,25,625,1
1048201,0,9.6437197,5.5255947,0,10.276814,30,900,1
1048212,0,8.8880053,3.3562458,0,9.7525625,23,529,1
1048219,0,9.2479181,-1.0778785,0,10.617249,22,484,1
1048226,1,9.449091,4.4585462,10.08298,10.514223,27,729,1
1048231,0,9.2815237,1.342442,0,10.79693,25,625,1
1048237,0,9.3115807,7.2917595,0,10.521948,26,676,1
1051030,1,9.9459171,5.3757849,7.5503058,10.914183,27,729,1
1051183,1,9.5943584,5.8842554,8.7925186,11.024121,27,729,1
1051185,1,9.7009153,6.2695184,8.3920412,10.56005,25,625,1
1051186,0,9.2138538,3.2667778,0,10.375444,23,529,1
1055030,0,9.4653959,5.4842386,0,9.5892096,22,484,1
1055185,0,9.4745331,8.4029646,0,10.700444,23,529,1
1060030,1,9.6359053,6.0143266,8.8435144,9.5240154,26,676,1
1060174,0,9.1018934,-2.0908751,0,9.3270168,25,625,1
1062030,0,10.85486,5.7167735,0,10.217851,23,529,1
1064172,0,8.9981098,5.4624295,0,10.596659,26,676,1
1064173,0,8.4610834,4.8927722,0,10.531537,28,784,1
1065030,1,9.6443434,8.8573408,8.6445742,10.880707,26,676,1
1066031,0,10.038733,9.0124226,0,11.035624,28,784,1
1066172,1,10.111112,7.437654,.59858519,7.8910189,29,841,1
1066175,0,9.8807697,5.3432732,0,10.263371,22,484,1
1070030,0,9.2804222,8.7472467,0,10.693719,28,784,1
1070031,0,10.416078,6.4767385,0,10.866902,27,729,1
1072031,1,9.7143717,6.114697,8.9431486,9.4675589,23,529,1
1072172,1,10.125146,10.988047,9.5809612,10.769567,30,900,1
1074031,0,9.1414185,5.1493869,0,10.206935,24,576,1
1074034,0,10.305028,8.351366,0,9.3849936,22,484,1
1077031,0,9.1432581,5.8758183,0,9.7439976,24,576,1
1077032,0,9.2770042,5.6526747,0,10.330173,22,484,1
1077173,1,9.745697,6.3404217,9.4799843,10.929948,27,729,1
1079030,0,8.7010498,6.3202462,0,9.4319553,23,529,1
1079032,0,8.3224239,-.60106236,0,10.879443,26,676,1
1080030,1,8.8420029,4.718245,6.3246989,10.000438,28,784,1
1081174,1,9.9573565,7.9968939,9.1708641,11.153392,23,529,1
1081175,1,9.3644733,5.7872543,7.9057779,10.275317,28,784,1
1081177,1,9.5454206,7.677422,.096307352,11.574814,28,784,1
1084183,0,9.1604176,7.8280053,0,11.157861,22,484,1
1087176,1,10.042908,4.7573295,9.8448553,11.173616,29,841,1
1088031,0,9.5562315,-1.1712694,0,9.8984604,26,676,1
1088036,1,9.5977526,4.3817725,8.1965017,10.405903,26,676,1
1088178,0,10.451426,.84881777,0,10.182554,22,484,1
1090030,0,9.2740393,4.6250358,0,10.408701,25,625,1
1090031,0,9.4533396,9.1457996,0,10.58244,24,576,1
1092031,0,9.3075991,5.7998042,0,11.469862,26,676,1
1092172,1,9.9137888,3.1333809,7.1430645,10.622571,29,841,1
1093172,0,9.3169823,6.8702455,0,10.229024,26,676,1
1096032,0,9.730135,-.7262302,0,10.020639,23,529,1
1097030,0,9.7999544,6.3703647,0,10.548144,25,625,1
1098175,1,10.088325,7.524219,8.4315052,10.773129,30,900,1
1098177,1,9.2449112,6.1982493,6.9463949,10.781791,23,529,1
1099173,1,9.8761663,3.7042522,5.3873634,9.9702311,26,676,1
1100030,0,9.3031588,-1.1712694,0,10.540315,30,900,1
1105030,1,8.9831123,1.369935,-3.0436392,9.5139141,28,784,1
1107177,0,10.191197,9.8611794,0,10.636965,22,484,1
1109181,0,10.413394,-.36275294,0,10.826676,28,784,1
1121030,0,9.6849709,4.8161683,0,10.412784,28,784,1
1121032,0,9.1953201,-.14858441,0,9.627903,23,529,1
1125175,1,9.262846,8.7152529,8.9226313,10.788898,22,484,1
1126034,0,8.9310474,4.3373542,0,10.205549,29,841,1
1126174,1,9.5653057,7.899159,8.210597,10.542791,29,841,1
1126176,0,10.082371,6.8005462,0,11.333818,27,729,1
1127170,1,9.4226751,3.9994817,4.7403626,10.209865,28,784,1
1127171,1,10.386115,5.1168151,-2.3062096,10.560202,26,676,1
1127175,1,10.082869,6.4856534,9.3235254,10.193123,30,900,1
1129036,1,10.724406,10.31358,2.6869912,12.057734,25,625,1
1129202,0,9.9691381,7.4397426,0,11.088557,24,576,1
1130030,0,9.0225592,5.6611118,0,9.4862823,23,529,1
1131030,1,10.832393,5.6799307,9.4725199,11.104936,27,729,1
1131179,1,9.3330631,5.5564246,9.3038254,10.906434,23,529,1
1141035,0,7.7707086,1.342442,0,9.4568691,24,576,1
1141175,1,9.872139,10.165664,3.0733156,9.251298,22,484,1
1141192,0,9.6098003,7.6238317,0,11.027184,29,841,1
1144030,1,10.16796,6.8310719,9.0113239,10.793434,29,841,1
1144032,1,10.053211,6.1379247,8.6256618,11.23347,25,625,1
1144173,1,10.30617,7.3418975,9.9355831,10.798447,29,841,1
1144177,1,9.5311537,3.1949787,8.7187824,10.004035,26,676,1
1147176,0,10.392769,-2.4057679,0,11.545335,25,625,1
1149173,0,9.1840725,5.3453937,0,10.771887,30,900,1
1149174,0,9.558177,5.9008126,0,10.689943,29,841,1
1150171,0,8.173337,3.6442065,0,9.0527124,22,484,1
1150177,0,9.1056051,7.8771353,0,10.482141,27,729,1
1151031,0,8.662817,-1.4389539,0,9.4811945,23,529,1
1151032,0,8.948061,7.9308901,0,9.4347286,23,529,1
1151175,0,9.142395,7.2621126,0,10.767386,29,841,1
1152033,0,9.1306391,-3.924356,0,6.6867042,28,784,1
1152034,1,9.5290813,9.0284853,10.899637,10.728849,28,784,1
1152035,1,9.719183,-.85637671,8.1903439,11.252702,26,676,1
1152036,0,9.2015753,4.8972325,0,9.3926239,23,529,1
1152181,0,9.7330971,4.4562402,0,10.984779,25,625,1
1152182,0,9.5134335,5.7519622,0,9.6687899,23,529,1
1152183,0,9.2114372,6.1574273,0,10.229648,28,784,1
1152193,0,9.6406736,4.7499824,0,10.641738,28,784,1
1155033,0,8.4269438,8.4819193,0,9.8359127,22,484,1
1163030,1,9.57195,6.9306169,7.7936926,10.48742,30,900,1
1163033,0,9.0449963,5.9775987,0,9.1623755,25,625,1
1163034,0,9.5284548,4.7756538,0,9.6704369,23,529,1
1163036,0,9.4894991,3.9026845,0,9.6121187,26,676,1
1163039,0,9.3735485,6.2812834,0,10.697277,24,576,1
1163041,0,8.7750006,6.2891283,0,9.214817,23,529,1
1163176,1,9.3432064,5.207665,7.0712075,10.527761,25,625,1
1163178,0,9.8208475,6.8838577,0,10.60708,25,625,1
1164178,1,9.3091269,6.0385413,-3.2320204,10.943737,24,576,1
1164179,1,9.7090616,8.4623175,6.6805396,10.9193,24,576,1
1166192,0,8.4440546,2.7268865,0,11.083965,24,576,1
1166195,0,10.315722,5.8448405,0,10.630222,25,625,1
1167030,1,8.8798027,2.2897747,1.3912727,10.104132,29,841,1
1167032,0,9.573679,2.2897747,0,10.313659,28,784,1
1167040,0,9.6162453,3.2312353,0,9.1207876,22,484,1
1167178,1,10.425033,2.2897747,9.3664026,11.014838,27,729,1
1167180,0,10.1121,4.565177,0,11.943587,27,729,1
1168032,0,9.0354347,2.3831661,0,8.9854202,26,676,1
1168033,0,7.5152411,2.3831661,0,8.0972128,23,529,1
1168034,0,9.7410221,2.5450895,0,10.212453,25,625,1
1168035,0,8.8499517,2.9163423,0,11.2055,26,676,1
1168170,0,8.8763447,1.9553952,0,10.955086,22,484,1
1168171,0,9.1771088,2.0682735,0,10.21992,24,576,1
1168174,0,9.5792923,2.4685061,0,9.9895124,23,529,1
1168175,0,9.4083195,8.1622362,0,10.121328,22,484,1
1168182,0,9.6290588,2.3831661,0,11.260007,26,676,1
1168183,0,9.9482327,6.9017062,0,10.925815,27,729,1
1173030,1,10.047986,9.5119114,10.078657,10.838674,30,900,1
1175031,0,9.855442,.84881777,0,10.782991,27,729,1
1178176,0,8.8078909,6.1481109,0,10.364582,27,729,1
1179030,0,9.9968824,6.2349124,0,9.7688494,27,729,1
1179031,0,9.7800875,3.3750834,0,10.079035,23,529,1
