d_c,lag_log_a,_Iage_group_1,_Iage_group_2,_Iage_group_3
.23311806,11.569516,0,0,1
.44087315,11.945607,0,0,1
.11306286,11.778432,0,0,1
-.75835228,8.2821817,0,0,0
.25071716,10.373026,0,0,1
.15614605,12.836059,0,0,1
-.079778671,10.353398,0,0,1
-.12648678,13.081077,0,1,0
.13696861,12.597815,0,1,0
.47075939,12.586246,0,1,0
-.75584698,12.732944,0,1,0
.54383183,11.97498,0,0,1
.5614624,12.276964,0,0,1
-.66988087,12.172724,0,0,1
-.7685318,11.783694,0,0,1
-.0053834915,7.9072313,0,0,0
.40328789,8.3745909,1,0,0
.18605518,12.292619,0,1,0
-.17088699,8.8914213,0,1,0
.18684292,8.6791439,0,0,0
.027235985,9.6194296,0,0,1
-.22900391,9.3722916,0,0,1
-.68981934,12.149518,0,1,0
.95542145,11.544664,0,1,0
.20665073,8.1683187,1,0,0
-.10956955,11.736331,0,1,0
-.20893002,12.616248,0,1,0
.055187225,9.1294794,0,1,0
-.40400124,12.295453,0,0,1
.61658859,8.7957239,0,0,1
.15026474,13.054726,0,0,1
-.50334263,12.780149,0,0,1
-.062744141,8.8914213,0,0,1
-.076714516,13.231064,0,0,1
.40836143,13.349131,0,0,1
.34038734,13.424076,0,0,1
-.50713062,13.238376,0,0,1
-.13991261,7.2819834,0,1,0
-.44040108,7.9841924,0,0,0
-.046915054,6.939507,0,0,0
-.49464893,7.0588398,0,1,0
-.25230312,8.8758354,0,1,0
-.17965126,7.5890341,0,1,0
.24024296,10.64928,0,0,1
.11266613,9.7243309,1,0,0
.3694067,10.782525,1,0,0
-.2844944,10.872448,1,0,0
.0087938309,11.383018,0,1,0
.37245178,10.98173,0,1,0
-.014039993,12.707747,0,1,0
-.39985275,11.085285,0,1,0
.48643589,12.825611,0,1,0
.29984283,10.64928,0,0,0
-.15702057,10.117548,1,0,0
.10852432,11.803628,1,0,0
-.75618076,7.2520275,1,0,0
-.24412441,10.584766,0,0,1
.49562073,12.528151,0,0,1
.010541916,14.285049,0,1,0
.43929386,11.139199,0,1,0
.26364899,8.9753284,0,0,1
-.028713226,13.074695,0,0,1
.046237946,10.628386,1,0,0
-.8212986,8.9319248,0,0,1
.28716183,7.8767161,0,0,1
.21341896,7.6874485,1,0,0
-.34299946,7.4094982,0,1,0
.12858772,7.8767161,0,1,0
.25973511,8.7439604,0,1,0
-.034318924,10.625054,0,1,0
.55316257,7.6971121,0,1,0
-.18984127,8.7826996,0,0,1
-.36677647,11.439317,0,0,1
-.11029816,7.2819834,1,0,0
.36297894,7.2271767,1,0,0
.33286953,9.8662338,0,0,0
-.024905205,9.7936392,1,0,0
-.28006554,9.3317471,1,0,0
.095254898,9.084609,1,0,0
-.088775635,7.9202557,1,0,0
.72407532,8.3772345,1,0,0
-.048625946,8.731266,0,1,0
.52615929,10.970863,0,0,0
-.065751076,7.183569,0,0,0
-.14163971,9.7087631,1,0,0
.1274128,9.30655,1,0,0
.019782066,11.289317,0,0,1
.026051521,10.222909,0,0,1
.20240402,9.8916187,1,0,0
.73169804,10.065438,1,0,0
-.0038557053,10.249037,0,1,0
.33337212,10.494855,0,1,0
-.049574852,9.9900341,0,0,0
.28080845,10.88431,1,0,0
.044325829,10.470903,1,0,0
-.14466095,11.871499,1,0,0
.17934132,12.289258,0,1,0
.48003674,11.321533,0,1,0
.79327965,9.2278938,1,0,0
.043627739,9.4244013,0,1,0
.2843132,11.20892,0,1,0
.85072136,9.9352274,1,0,0
-.12055111,10.353398,0,1,0
.051351547,9.0156164,0,1,0
.94660568,12.698084,0,0,1
-.14108753,10.916057,0,0,1
.017542839,11.095592,0,0,1
-.6278677,12.917867,0,0,1
-.21962547,13.55958,0,0,1
-.077840805,10.98173,0,0,0
-.021118164,11.609135,1,0,0
1.2429552,10.405162,0,0,0
.23386955,10.797603,0,0,0
.20745659,14.106358,0,1,0
-.10935879,14.478521,0,1,0
-.47980881,13.493487,0,1,0
.29075336,13.611495,0,1,0
.46277809,13.620787,0,0,1
.21523476,9.0189362,0,0,1
-.28261662,9.5324183,0,0,1
-.057907104,8.8614655,0,0,1
1.1940117,13.135191,0,0,1
-.30255032,12.799083,0,0,1
-.73888779,12.803445,0,0,1
.52199078,12.168819,0,0,1
-.58938885,13.175034,0,0,1
.23405075,13.243771,0,0,1
.54057121,9.7921257,1,0,0
-.017977715,7.8767161,1,0,0
-.033410072,9.437108,1,0,0
-.011753082,8.3224688,0,1,0
.068953514,8.6134024,0,1,0
.10271931,9.4758472,0,1,0
-.20082855,9.7120953,0,1,0
-.10902309,8.8366146,1,0,0
.076990128,13.437398,0,1,0
-.013566971,9.5324183,0,1,0
-.042883873,9.7777567,0,1,0
-.51040745,9.8661661,0,1,0
.51288986,9.2935257,0,1,0
.25479031,8.3258009,0,0,1
.29911518,11.139199,1,0,0
.14896488,9.8226261,1,0,0
-.48401356,10.500859,0,0,1
-.33120823,9.8662338,0,0,1
.73779106,10.179301,0,0,1
-.16954231,10.222909,0,0,0
.12051487,10.402445,0,0,0
.058218956,9.6194296,0,0,0
-.067493439,7.1732621,1,0,0
.56513405,7.4709949,1,0,0
-.36025715,8.6682777,0,0,1
-.091994286,9.9352274,0,0,1
-.095377922,11.884049,0,0,1
.037055016,8.1683187,0,0,1
.56001091,12.387929,0,1,0
.062003136,12.203911,0,0,1
-.069001198,12.280382,0,0,1
.065839767,11.324178,0,0,1
-.78558826,11.674876,0,0,1
.043375015,11.609135,0,0,1
.14082336,12.001575,0,0,1
-.40809441,7.0588398,0,0,1
.37058544,8.8366146,0,0,1
-.29236507,7.9751306,1,0,0
.22939968,7.3168445,0,1,0
-.11538124,7.4751711,0,1,0
.12945175,7.0039649,0,1,0
.13455868,6.9909406,0,1,0
-.16496468,6.939507,0,1,0
-.12583637,13.572813,1,0,0
-.011369705,8.9753284,1,0,0
.16369915,9.6194296,1,0,0
-.38329506,9.7120838,1,0,0
.2989254,11.033839,1,0,0
-.54642391,11.565596,1,0,0
.83329773,11.634333,0,1,0
.40743732,11.748897,0,1,0
-.30008125,10.797603,0,1,0
-.040779114,10.94684,0,1,0
.90382195,7.4459333,1,0,0
-.024173737,8.0895529,0,1,0
-.25525951,9.7921257,1,0,0
.35881138,8.1025772,0,0,0
-.11405945,7.0588398,0,0,1
-.45458889,8.1434679,0,0,1
-.083946228,9.263011,0,0,1
.16433144,8.2331352,0,0,1
.30271244,7.9751306,1,0,0
-.068790436,8.1826878,0,1,0
.16994476,6.9604254,0,1,0
-.26392365,7.539988,0,1,0
-.11874676,7.7628531,0,1,0
.85198784,6.9643455,1,0,0
-.090218544,7.6840878,0,1,0
.046010971,8.885417,0,1,0
-.21324539,9.437108,0,0,0
.12647438,12.199605,0,0,0
.6623621,9.9996967,1,0,0
.52931309,10.628386,1,0,0
.66160107,9.0737429,1,0,0
.50408363,10.065438,0,1,0
.27293968,10.915988,0,1,0
.06005764,11.59611,0,1,0
.15062428,7.9751306,1,0,0
.35925007,8.613471,1,0,0
.04679203,7.8767161,1,0,0
.099183083,8.5208178,0,1,0
.21830654,8.4560003,0,1,0
.058523178,9.201189,0,1,0
.23940563,8.0381193,0,1,0
-.28038311,9.3614254,0,0,1
.078496933,11.139199,0,0,1
-.87889671,11.357956,0,0,1
-.062349319,11.30891,0,0,1
-.46890163,10.225565,0,0,0
.51766968,9.3722916,0,0,0
.53326416,9.4018602,1,0,0
-.075650215,9.6989908,1,0,0
.14331341,9.2420921,1,0,0
.72459888,7.4643049,0,1,0
-.5826292,8.613471,0,1,0
-.34792042,7.4751711,0,0,1
-.011360168,10.277716,0,1,0
-.25253391,9.6798792,1,0,0
-.35334587,10.798084,1,0,0
.053726196,10.178767,1,0,0
-.17160511,7.5345931,0,1,0
.11103153,8.600378,0,1,0
.098313332,7.8557973,0,1,0
.12533379,11.045506,0,0,1
-.11299038,11.489857,0,0,1
-.17627907,11.514302,0,0,1
.04488945,8.3805962,1,0,0
-.08969593,8.2331352,0,1,0
.079487801,8.1683187,0,1,0
.16717243,8.1434679,1,0,0
.21755791,8.7930069,0,1,0
-.41000366,8.7439604,0,1,0
.47551537,7.7628531,0,1,0
-.10529709,7.6971121,0,1,0
-.059240341,8.9753284,0,0,0
.33135223,10.947521,0,0,0
.075991631,8.8614655,1,0,0
-.68933105,12.189526,1,0,0
-.067481041,9.7193193,1,0,0
-.39480114,10.970863,0,0,1
-.015184402,9.4244013,0,0,1
.45625782,7.8767161,0,0,1
-.66865635,8.1641426,0,0,1
.91645813,9.0737429,0,1,0
.17008305,9.5297623,0,1,0
-.41003704,12.408919,1,0,0
.25386906,11.822296,0,1,0
.11838245,8.9753284,0,1,0
.3610487,8.0099916,0,1,0
-.45994091,9.8422947,0,1,0
.17034149,8.3902597,0,1,0
.46469688,9.0703821,0,0,1
.72754192,10.865502,0,1,0
-.54987049,9.5297623,0,1,0
.3986702,9.584569,0,0,1
.34924412,10.222909,0,0,1
-.26084042,10.479406,0,0,1
-.61421394,10.872192,0,0,1
-.36337662,11.277913,1,0,0
.21589661,11.769252,1,0,0
.27522087,11.827598,1,0,0
.081834793,8.8757668,1,0,0
-.33143997,11.866138,1,0,0
.32726192,12.991596,0,1,0
-.6363163,8.1683187,1,0,0
.72172451,8.9498749,1,0,0
.41305161,6.9909406,1,0,0
.59342098,8.5489445,1,0,0
.17627621,8.8914213,0,0,1
-.1125927,7.8767161,0,0,1
1.2330713,10.753537,0,0,1
-1.0629654,11.683378,0,0,1
.099632263,13.388351,0,0,1
-.10166359,13.379624,0,0,1
-.34408951,12.397593,0,0,1
-.24633121,7.9327583,1,0,0
-.53512859,7.3964057,1,0,0
-.043566704,7.8557973,1,0,0
.36859608,9.1321964,0,0,0
.026896477,9.5558901,0,0,0
-.069776535,8.3805962,0,1,0
.31126976,7.6326418,0,1,0
.16576576,7.8276701,0,0,1
-.56199074,8.6791439,0,0,1
-.030256271,7.6840878,0,0,1
.032408714,10.191613,0,0,0
.20783138,7.5636487,1,0,0
-.070693016,8.3872862,1,0,0
.10902119,7.069706,1,0,0
.45450687,9.5689144,1,0,0
.31511974,7.6840878,0,1,0
-.2046175,6.939507,0,1,0
.15823364,11.853022,1,0,0
.067498207,9.8943367,0,1,0
.058461189,8.7826996,0,1,0
.25434399,7.9944992,1,0,0
-.25293446,7.069706,1,0,0
.43779469,7.069706,1,0,0
-.3325901,8.7957239,0,0,0
.17235947,10.500859,0,0,1
.64468098,11.139199,0,0,1
-.43133354,10.016783,0,0,1
-.072083473,10.353398,0,0,1
-.31925964,11.164051,0,0,1
.086974144,10.692912,1,0,0
.55699444,10.336305,1,0,0
-.53036118,9.437108,1,0,0
-.12157059,9.149148,1,0,0
-.096047401,10.915988,0,1,0
.90705776,10.67982,0,1,0
-.47639847,11.321533,0,1,0
-.23660564,7.2788792,1,0,0
.32003689,9.6684761,1,0,0
.0633564,10.024895,1,0,0
.82804966,9.7777567,1,0,0
.021243095,10.741634,1,0,0
.50912189,11.372967,1,0,0
.066224098,10.808344,0,0,1
.29201794,11.510763,0,0,1
-.7245636,12.160303,0,0,1
.054569244,11.168763,0,0,1
.16289616,10.758586,0,0,1
.093849182,9.9997654,0,1,0
-.74965,7.8767161,0,1,0
-.17739201,8.5698633,1,0,0
.93574429,9.8358841,0,1,0
-.82800865,9.149148,0,1,0
.14776611,8.7957239,0,1,0
-.015071869,9.6299973,0,1,0
.26724911,8.1026573,0,0,1
.041554451,11.277913,1,0,0
.011599541,9.5324183,1,0,0
.87337589,11.569516,1,0,0
-.93187714,13.883486,0,1,0
.32501507,13.833827,0,0,1
-.11586952,12.376526,0,0,1
.46963215,11.452011,0,0,1
.37765312,12.368024,0,0,1
-.77370167,13.433684,0,0,1
.51109505,12.754254,0,0,1
-.3063488,13.243334,0,0,1
.55708885,12.936142,0,0,1
-.49972153,13.186612,0,0,1
.050776482,9.0737429,0,0,1
1.2051392,9.6430225,1,0,0
-.44312382,7.7628531,1,0,0
.013214111,9.2446747,1,0,0
.68428326,10.85987,0,0,0
.015148163,11.805596,0,1,0
-.095743179,12.462399,0,0,1
-.12858391,10.065438,0,0,1
-.2758503,12.276964,0,0,1
-.019863129,9.3236351,0,0,1
.13310719,9.4758472,0,0,0
-.464468,9.5044565,0,0,0
.69158077,9.3361073,0,0,1
.2155838,11.376328,0,0,1
.19427204,10.628374,0,0,1
.45814419,10.794487,0,0,1
-.55089569,13.86818,0,0,1
.31306076,14.480533,0,0,1
-1.1402769,14.049782,0,0,1
-.33722782,11.688703,0,1,0
-.02550602,10.446053,0,1,0
.20150661,10.872448,0,0,1
-.18784714,10.501819,0,0,1
-.39136505,10.470903,0,0,1
.24093819,9.9996967,0,0,1
-.098204613,9.4758472,0,0,1
1.0140257,7.6971121,1,0,0
.38605976,7.0992751,0,0,0
.5369606,12.994064,0,0,1
.19710255,8.885417,1,0,0
-.01027298,9.5546131,0,0,0
.32683182,8.1025772,1,0,0
.18535042,8.5489445,1,0,0
.18502903,8.3258009,1,0,0
.29545593,7.8276701,0,1,0
.65465164,7.2018709,0,0,1
.084819794,7.9751306,0,1,0
-.053537369,8.7930069,0,1,0
-.48419285,9.2968864,0,1,0
-.013896942,7.8149633,0,0,1
-.22373199,8.5698633,0,0,1
-.34358883,10.277716,0,0,0
.1574297,7.9203238,0,0,0
-.055620193,10.837332,0,1,0
.55171299,9.3672428,0,1,0
-.433424,11.501057,0,0,1
-.64888096,10.915988,0,0,1
.019710541,9.5332756,0,1,0
-.37387276,11.847236,0,0,1
.34746742,8.9414272,0,0,1
-.20601368,8.3902597,0,0,0
-.40954685,8.495018,1,0,0
-.059074402,9.9352388,1,0,0
.43024158,11.386278,0,0,1
-.91693783,10.810696,0,0,1
-.11816883,12.194204,0,0,1
-.039926529,12.145158,0,0,1
-.55675697,9.9900341,0,0,1
-.1780529,10.628374,0,0,1
-.18459702,9.4861536,0,0,0
.57456779,9.7735806,1,0,0
-.22289085,10.160748,1,0,0
.61736393,9.7120152,1,0,0
-.17481899,9.1881647,1,0,0
-.088403702,11.693085,1,0,0
.28840637,11.788739,0,1,0
.34586525,7.7628531,1,0,0
.098237038,7.0039649,0,1,0
-.11013222,9.0703821,0,1,0
-.61579895,7.3449717,0,1,0
.19627285,11.230533,0,1,0
-.16068745,8.3257895,0,1,0
.24872398,8.3902597,0,1,0
-.30046368,8.3772345,0,1,0
.223176,8.5489445,0,1,0
.050942421,8.5347462,1,0,0
.44311428,8.2204285,1,0,0
-.36363316,13.222155,0,0,1
-.057662964,13.409262,0,0,1
.96692371,7.9751306,1,0,0
-.30951595,9.2420797,1,0,0
.36410713,8.5455103,0,1,0
-.48754406,7.9859967,0,1,0
.51979828,7.6971121,0,1,0
-.39066505,7.9072313,0,1,0
-.29642963,8.5489445,0,0,1
.13898182,10.675482,0,1,0
-.15444946,9.9600773,0,1,0
-.0084285736,8.1683187,0,0,0
.2314291,8.1982746,0,1,0
-.22431278,9.8916187,0,0,1
.049747467,8.616127,0,0,1
-.33973408,8.9102554,0,0,1
.2004118,9.3165007,0,0,1
.07101059,8.4560003,0,0,0
.31552124,8.8914213,0,1,0
-.18109322,11.338051,0,0,1
-.35079193,8.7439604,0,0,1
-.84686375,9.8422947,0,0,1
.68169403,10.22284,0,0,1
-.12985897,8.7930069,0,1,0
-.36999416,9.437108,0,1,0
-.16108418,8.1683187,0,1,0
.0025129318,7.6840878,0,0,1
-.059749603,8.0381193,0,0,1
.92259407,8.1025772,1,0,0
-.9433918,8.600378,1,0,0
.33145332,8.731266,1,0,0
.54146957,8.0895529,1,0,0
-.24004841,8.5489445,1,0,0
.19435406,11.530478,1,0,0
.64264488,9.7120838,0,1,0
-.43826675,9.4861536,0,1,0
.53555584,8.8914213,1,0,0
-.080239296,8.8366146,1,0,0
.59484673,13.018556,0,1,0
.18706799,12.748637,0,0,1
-.1500206,11.82796,0,0,1
-.35697937,12.48163,0,0,1
-.19553185,13.754318,0,0,1
-.23839664,12.818095,0,0,1
-.18601322,12.155726,0,0,1
.28790379,7.8254228,0,1,0
.77127838,8.7439604,0,0,0
.17878342,9.0188675,1,0,0
-.057177544,9.5689144,0,0,0
.28629971,10.546288,1,0,0
.81311703,10.683181,0,1,0
-.51581573,11.832347,0,1,0
.42690372,13.223824,0,1,0
-.294981,10.353398,0,1,0
.052705765,11.674876,0,0,1
1.0002317,10.915988,0,0,1
.47778893,12.759261,0,0,1
-.52157021,12.723332,0,0,1
.45270348,9.149148,0,1,0
-.090344429,8.6134024,0,1,0
.5956955,8.3772345,0,1,0
.15460968,7.1218286,0,0,1
.44404125,8.3805962,0,1,0
-.22063541,8.8366146,0,1,0
.059307098,10.617557,0,1,0
-.084975243,10.823402,0,0,1
-.65735054,11.569516,0,0,1
.51083851,13.257793,0,0,1
-.28396702,12.42902,0,0,1
.20593452,12.237824,0,0,1
.13837624,8.7860613,0,1,0
.029561043,8.5881529,0,1,0
.066372871,10.016783,0,0,1
.039055824,9.485898,0,0,1
-.31463909,9.5546131,0,0,1
.44984913,9.446312,0,0,1
-.083465576,10.440928,0,0,1
.26040649,7.2271767,0,0,0
.26605511,7.183569,1,0,0
.10164165,10.340704,1,0,0
-.33458424,7.6326418,0,0,1
.50452518,9.263011,0,0,1
-.11730862,9.1494255,0,0,1
-.32824516,9.3722916,0,0,1
.80930138,9.2139645,0,0,0
.093165398,10.160748,0,0,0
.038871765,8.7439604,0,0,0
.23887157,8.4560003,0,0,0
-.16570663,9.30655,0,0,0
.38471603,12.083106,0,0,1
.47403717,12.791372,1,0,0
-.0200243,12.380468,1,0,0
.36618137,12.427828,1,0,0
-.50653934,11.602305,1,0,0
-.36125183,11.011298,0,1,0
.17948818,11.372967,0,1,0
.33320045,10.94684,0,1,0
.26340103,8.6682777,0,0,0
-.66933632,8.613471,1,0,0
-.12594891,8.2821817,1,0,0
-.0022325516,7.8276701,1,0,0
.38118649,7.7628531,1,0,0
-.21974945,8.6134024,1,0,0
.01315403,8.600378,0,1,0
.17947578,8.2374954,0,1,0
.21618843,8.1768208,0,0,1
-.36647987,8.3582983,0,0,1
.27032566,8.8275642,0,0,1
-.087072372,7.9202557,0,0,1
.27515411,7.1732621,0,0,1
-.15711308,11.739693,1,0,0
.18711472,11.318201,1,0,0
.1459341,10.692844,1,0,0
-.13597107,11.085285,1,0,0
.15767288,11.544677,0,1,0
-.20707035,12.143777,1,0,0
-.10536003,9.584569,0,0,1
.041832924,7.8767161,0,0,1
-.10315228,11.516549,0,0,1
.0060129166,9.30655,0,0,0
-.030045509,8.5256548,0,0,0
-.1988306,11.277913,0,1,0
.29149628,11.922014,0,1,0
-.26884651,11.164051,0,0,1
.21864891,12.0146,0,0,1
-.34632015,11.59611,0,0,1
.13196659,11.544677,0,0,1
-.65149117,12.74157,0,0,1
.52951336,8.3257895,0,0,1
.42439747,11.93716,0,0,1
-.57567501,10.353398,0,0,1
.18927288,11.141856,1,0,0
.45872307,13.249722,1,0,0
.17237377,12.512402,1,0,0
-.35091305,11.755748,0,1,0
.40853024,12.132463,1,0,0
-.093593597,9.0737429,0,0,1
-.26826954,11.033839,0,0,1
.49573612,8.7860613,0,0,0
-.28864765,9.5297623,1,0,0
-.24705124,9.9318047,1,0,0
.24856758,9.9874763,1,0,0
.55840683,11.557841,1,0,0
.36388683,10.286777,0,1,0
-.30116081,10.11756,0,1,0
.36018467,7.9450164,0,0,0
.19104576,8.8614655,1,0,0
-.11914635,10.667526,1,0,0
.44679165,9.9866724,1,0,0
.074716568,10.158382,1,0,0
.22271347,10.029254,0,1,0
-.22860813,9.8518457,0,1,0
.20180607,9.6931686,0,1,0
.41142559,10.984671,0,1,0
-.031737328,9.0737429,1,0,0
.5315237,8.3257895,0,1,0
.12948418,9.1294794,0,1,0
-.2360487,8.4560003,0,1,0
-.34724712,7.1732621,1,0,0
.47886562,9.7668905,1,0,0
-.076221466,8.3257895,1,0,0
.11248875,9.437108,1,0,0
.26967525,9.2420921,0,1,0
.37857151,11.376328,0,0,1
-1.0731001,7.2819834,1,0,0
.35131931,8.4759064,1,0,0
-.5530138,8.0600863,1,0,0
.28882217,8.8883171,0,1,0
.20450592,9.7735806,0,1,0
.39358997,9.0156164,0,1,0
.63364506,10.336169,0,1,0
-.037697792,9.8813124,0,1,0
-.39146328,9.6475573,0,0,1
.09538269,7.9751306,0,1,0
-.074557304,9.9352274,0,1,0
.00015354156,8.3258009,0,0,1
-.12086105,9.1065331,1,0,0
-.16480732,7.1345229,0,0,0
-.99580574,7.0039649,0,0,0
-.27420712,7.5443478,0,1,0
-.19513321,7.6840878,0,0,1
-.66139412,10.06039,0,0,1
-.70393181,7.069706,0,0,1
.01378727,8.1025772,0,0,1
-.74496746,9.437108,0,1,0
.091671944,11.194007,0,0,1
-.11507988,8.3257895,0,0,1
.10050678,7.5890341,0,0,1
.11799145,7.6874485,0,0,0
.38239002,10.683181,1,0,0
-.26165771,10.782525,1,0,0
.46813583,9.263011,1,0,0
-.12332249,10.065438,0,1,0
-.064926147,10.405162,0,1,0
-.010474205,9.3888359,0,1,0
-.021987915,8.8914213,0,1,0
.046317101,11.501492,0,1,0
-.052531242,11.234509,0,1,0
.39322281,10.990232,0,1,0
-.12937355,11.452011,0,0,1
.46072483,11.164051,0,0,1
.15559101,10.22284,0,0,1
-.64069939,10.902964,0,0,1
-.1876955,10.494855,0,0,1
-.087715149,10.738917,0,0,1
-.13971519,9.0804329,0,0,1
.50819778,10.373026,0,1,0
-1.1011314,10.117548,0,1,0
.3329134,9.8916187,0,1,0
.23212147,9.7735806,0,1,0
-.65444088,9.9029198,0,0,1
.079201698,10.22284,0,0,1
.41105938,9.4758472,0,0,1
-.039654732,9.9352388,0,0,1
-.39661598,9.0189486,0,0,0
.072984695,7.3168445,1,0,0
.046615601,8.5047903,1,0,0
.83569622,9.584569,0,0,1
-.73826885,11.321522,0,0,1
.21751595,10.600259,0,0,1
.098480225,7.2819834,1,0,0
.14275074,7.9203238,0,1,0
-.10612774,8.2821817,0,1,0
.061793327,8.7439604,0,1,0
-.39789486,8.8614655,0,1,0
.078129768,9.4018602,0,1,0
.5133791,8.600378,0,0,1
.46406937,7.9203238,0,1,0
-.066291809,9.8438282,0,1,0
-.0467453,9.584569,1,0,0
.41143417,10.753537,1,0,0
.15191746,11.012211,1,0,0
-.0053129196,11.6884,0,1,0
-.25305843,11.569516,0,1,0
.42079735,11.791456,0,1,0
-.026817322,11.308429,0,1,0
-.44136429,11.639987,0,1,0
.36943722,11.83586,1,0,0
.084357262,11.28762,1,0,0
-.0023765564,10.990232,1,0,0
.72950554,11.516549,1,0,0
-.39060211,11.387194,0,1,0
-.54229736,11.704445,0,1,0
.34698391,11.239435,0,1,0
.13023186,11.439317,0,1,0
-.026763916,11.178997,0,0,1
1.2313557,11.186308,0,0,1
-.12093735,10.940907,0,0,1
.24519825,8.8914213,0,0,1
.31178284,10.362671,0,0,1
-.25864601,8.5698633,0,0,1
.12915516,9.2139645,0,0,1
-.078052521,8.6791439,0,0,1
-.3202734,7.1766229,1,0,0
.27440166,8.8914213,0,1,0
-.9031992,12.880405,1,0,0
.79420185,12.686762,0,1,0
-.017835617,12.481886,0,1,0
-.64985371,9.437108,0,1,0
.010562897,7.4751711,0,1,0
.18721676,10.530326,0,1,0
.1796875,10.081983,0,0,1
-.36281586,11.895334,0,0,1
.099608421,11.530478,1,0,0
-.30083847,11.781054,1,0,0
.28434181,12.289515,0,1,0
-.15960789,12.209697,0,1,0
.29494095,12.080341,0,1,0
-.29567242,10.641551,0,1,0
.094451904,11.372967,0,1,0
.58844185,8.8914213,0,1,0
-.97731781,9.9680166,0,1,0
-.12466145,6.939507,1,0,0
-.032878876,7.9751306,0,1,0
-.37649155,7.9203238,0,1,0
.8085165,8.7930069,0,0,1
-.93525219,13.467135,0,0,1
.13769627,12.001575,0,0,1
.30428791,8.7860613,1,0,0
-.093316078,9.9352274,1,0,0
-.33333969,10.402445,1,0,0
.038593292,10.353398,1,0,0
-.43736458,8.1683187,0,1,0
.5006628,10.22284,0,1,0
-.76128674,7.0040331,0,1,0
.70743561,9.1299076,0,1,0
.047195435,9.2669306,0,0,1
-.11223221,11.565596,0,0,1
.063371658,8.023921,0,0,0
-.28442192,9.4861536,0,0,0
-.17085361,9.584569,0,0,1
-.072470665,11.23814,0,0,1
.24476051,12.258742,0,0,1
-.4398737,9.437108,0,0,1
.15537167,9.3722916,0,0,1
.20982933,9.7120152,0,0,1
.01696682,9.2139645,0,0,0
-.17706394,9.149148,0,0,0
.021306992,8.0895529,1,0,0
.40674973,9.584569,1,0,0
.17325974,9.4861536,1,0,0
.040509224,10.130255,1,0,0
.074638367,10.065438,0,1,0
.35391235,10.915988,0,1,0
-.070713043,11.308429,0,1,0
.27956867,11.544677,0,1,0
-1.2017355,8.9753284,0,0,0
.8496666,9.0063248,1,0,0
.12304211,8.9415083,1,0,0
.10990524,8.3902597,1,0,0
.022663116,8.3772345,1,0,0
-.25569248,9.6475573,1,0,0
.58824825,10.535442,0,0,0
-.057569504,10.095007,1,0,0
.48485947,9.8813124,1,0,0
-.32928371,7.1218286,1,0,0
-.66726112,9.201189,1,0,0
.15880394,7.3964057,1,0,0
-1.1583433,8.3872862,1,0,0
-.022910118,10.179301,0,0,1
-.80688572,9.2139645,0,0,1
.13146114,9.149148,0,0,1
-.24917412,10.014585,0,0,1
-.16658688,8.0629578,0,0,0
.054282188,8.3902597,0,0,0
-.36422348,10.030549,1,0,0
-.046685219,9.9900341,0,1,0
.57021236,10.916057,0,0,1
.14428234,9.1294794,0,0,1
-.37228107,11.516549,0,0,1
-.43012428,13.061171,0,0,1
-.29123306,12.397593,0,0,1
.46996784,12.289258,0,0,1
-.24388695,9.2968864,0,1,0
.60254002,11.596624,0,1,0
-.28834534,9.3807936,0,1,0
-.13780594,9.30655,0,0,1
.19581032,8.7826996,0,0,1
-.35668659,8.5489445,0,0,1
-.16317844,9.7187929,1,0,0
-.0098600388,11.75932,0,0,1
.035967827,9.584569,0,1,0
-.5098877,10.222909,0,1,0
.34752083,8.7930069,0,1,0
-.24188614,9.0804329,0,1,0
.18683338,7.1898685,0,0,0
-.75192165,7.3968873,1,0,0
-.08818531,8.1025772,1,0,0
.14417648,7.8697701,0,0,1
.22291183,7.9203238,0,0,1
.44954872,8.7930069,0,0,1
-.74016094,8.8392706,0,0,1
.24722767,9.3722916,0,0,1
.16599083,8.9498749,0,0,1
.17322159,7.9203238,0,0,1
-.23468304,9.1294794,0,0,1
-.1564703,7.8276701,0,0,1
.63795471,8.6791439,0,0,1
-.77563095,10.614882,0,0,1
.9389782,9.4888716,1,0,0
.30818558,9.5332756,0,0,1
.15511227,12.587597,0,0,1
-.077568054,8.8914213,0,0,0
-.029051781,13.172394,1,0,0
.19530678,12.989266,1,0,0
-.30545139,12.530214,1,0,0
.29045105,12.299263,0,1,0
.11962032,13.24577,0,1,0
.69785118,13.136812,0,0,1
-.6129427,13.7026,0,0,1
.47055244,11.770186,0,0,1
-.25378513,12.620736,0,0,1
.4001503,9.6989908,0,0,1
-.51555347,12.342706,0,0,0
-.037948608,12.6813,0,0,0
.56377792,12.791709,1,0,0
.20865059,12.422477,0,0,0
-.020856857,11.268038,0,0,1
-.1040554,11.033839,0,0,1
-.11208916,10.179301,0,0,1
-.18921471,8.6574879,0,1,0
-.33891964,8.7826996,0,0,1
.077003479,9.2278938,0,1,0
.27524567,7.9203238,0,1,0
.54004955,8.7930069,0,1,0
.28443432,7.0291624,0,1,0
-.15932369,8.1683187,0,1,0
-.0032310486,9.7120152,0,1,0
-1.1800928,7.1345229,0,1,0
-.068222046,6.939507,0,1,0
.090373039,11.307335,0,1,0
.40479851,10.559381,0,1,0
-.17431355,11.403077,0,1,0
-.18711185,11.922014,0,1,0
.2242794,11.723666,0,0,1
